,census_tract,population,female_population,median_household_income,0_to_9_years_old,10_to_19_years_old,20_to_29_years_old,30_to_39_years_old,40_to_49_years_old,50_to_59_years_old,60_to_69_years_old,70_to_79_years_old,80_years_old_and_older,total_households,households_whose_annual_income_less_than_10000_dollars,households_whose_annual_income_between_10000_and_50000_dollars,households_whose_annual_income_between_50000_and_200000_dollars,households_whose_annual_income_greater_than_200000_dollars,total_workforce,workforce_in_labor,healthcare_worker,commuting_by_car_or_truck_or_van,commuting_by_public_transportation_except_taxicabs,commuting_by_walk,commuting_by_taxicab_or_motorcycle_or_bicycle_or_other_means,commuting_time_less_than_20_minutes,commuting_time_between_20_and_60_minutes,commuting_time_over_60_minutes,white,black_or_african_american,american_indian_and_alaska_native,asian,non_hispanic_white,hispanic_or_latino,no_schooling_completed,high_schooling_graduate,bachelor's_degree,occupied_housing_units,owner_occupied_housing_units,no_health_insurance_covered
816,48121021526,6791,3437,,1319.0,1392.0,216.0,778.0,1814.0,654.0,342.0,192.0,84.0,2039.0,18.0,211.0,1310.0,500.0,4418.0,3094.0,309.0,2500.0,0.0,10.0,49.0,795.0,1440.0,324.0,5464.0,398.0,43.0,545.0,5123.0,405.0,8.0,280.0,1759.0,8020.0,8021.0,76.0
817,48439110302,4893,2523,,1024.0,915.0,644.0,762.0,608.0,328.0,374.0,194.0,44.0,1524.0,131.0,956.0,430.0,7.0,3265.0,2019.0,109.0,1769.0,11.0,9.0,80.0,735.0,1052.0,82.0,3820.0,54.0,17.0,247.0,1524.0,2998.0,93.0,876.0,104.0,9806.0,9764.0,2010.0
818,48121021635,4503,2236,,509.0,362.0,1647.0,865.0,619.0,209.0,243.0,28.0,21.0,2168.0,111.0,1281.0,688.0,88.0,3734.0,3114.0,301.0,2503.0,139.0,33.0,30.0,859.0,1675.0,171.0,1980.0,1665.0,0.0,398.0,1511.0,640.0,12.0,675.0,904.0,5966.0,1995.0,1267.0
819,48113018120,5146,2585,,656.0,959.0,601.0,630.0,845.0,745.0,492.0,172.0,46.0,1475.0,13.0,440.0,964.0,58.0,3915.0,2971.0,347.0,2568.0,93.0,16.0,0.0,790.0,1677.0,210.0,2485.0,799.0,4.0,927.0,1540.0,1849.0,168.0,945.0,617.0,3971.0,3972.0,963.0
820,48113015403,3188,1702,,665.0,310.0,554.0,429.0,555.0,284.0,189.0,143.0,59.0,1152.0,51.0,666.0,419.0,16.0,2386.0,1613.0,89.0,1254.0,0.0,41.0,104.0,670.0,658.0,71.0,2158.0,683.0,0.0,0.0,877.0,1508.0,108.0,556.0,155.0,5926.0,3928.0,864.0
821,48439114207,6485,3335,,951.0,660.0,748.0,1019.0,753.0,964.0,823.0,472.0,95.0,2310.0,37.0,432.0,1474.0,367.0,5169.0,3613.0,364.0,3248.0,0.0,3.0,25.0,1123.0,1835.0,318.0,5665.0,222.0,30.0,58.0,4695.0,1230.0,17.0,1177.0,1157.0,5976.0,5975.0,560.0
822,48113007301,1890,977,,326.0,131.0,124.0,248.0,279.0,382.0,251.0,101.0,48.0,838.0,28.0,56.0,305.0,449.0,1496.0,1003.0,122.0,860.0,0.0,7.0,10.0,636.0,224.0,17.0,1839.0,9.0,7.0,10.0,1769.0,83.0,0.0,29.0,640.0,3908.0,3908.0,39.0
823,48439106513,3087,1537,,371.0,416.0,402.0,475.0,539.0,389.0,306.0,134.0,55.0,1075.0,73.0,493.0,476.0,33.0,2410.0,1742.0,277.0,1447.0,4.0,0.0,27.0,505.0,943.0,30.0,1011.0,1571.0,0.0,191.0,575.0,674.0,3.0,595.0,342.0,3959.0,3961.0,1053.0
824,48139060400,4461,2331,,726.0,671.0,706.0,487.0,501.0,557.0,461.0,226.0,126.0,1432.0,194.0,678.0,534.0,26.0,3366.0,1652.0,240.0,1392.0,22.0,15.0,4.0,863.0,487.0,83.0,1863.0,2119.0,108.0,14.0,1454.0,882.0,69.0,961.0,179.0,7916.0,7878.0,786.0
825,48113016616,6286,3178,,981.0,1283.0,939.0,812.0,1109.0,534.0,448.0,137.0,43.0,1866.0,75.0,579.0,1170.0,42.0,4417.0,3204.0,480.0,2980.0,20.0,7.0,11.0,572.0,2100.0,346.0,2423.0,3419.0,0.0,90.0,853.0,1661.0,50.0,1008.0,443.0,3990.0,3996.0,720.0
826,48113017812,2313,1238,,214.0,419.0,261.0,305.0,332.0,387.0,287.0,85.0,23.0,798.0,19.0,258.0,511.0,10.0,1843.0,1287.0,117.0,1101.0,18.0,8.0,37.0,457.0,626.0,81.0,1581.0,365.0,0.0,230.0,916.0,781.0,17.0,401.0,271.0,1983.0,3969.0,295.0
827,48439104400,5211,2537,,796.0,767.0,735.0,797.0,475.0,831.0,585.0,163.0,62.0,1759.0,157.0,715.0,817.0,70.0,3926.0,2353.0,355.0,1985.0,25.0,13.0,76.0,965.0,980.0,154.0,4107.0,222.0,46.0,9.0,1887.0,3085.0,59.0,473.0,556.0,9721.0,9714.0,1231.0
828,48251130800,4339,2065,,588.0,762.0,746.0,785.0,611.0,312.0,299.0,161.0,75.0,1326.0,145.0,898.0,266.0,17.0,3338.0,1469.0,91.0,1180.0,0.0,47.0,49.0,674.0,498.0,104.0,3713.0,164.0,31.0,10.0,2359.0,1629.0,45.0,899.0,141.0,7866.0,7809.0,1280.0
829,48439110102,4057,2110,,496.0,684.0,492.0,515.0,565.0,478.0,393.0,289.0,145.0,1352.0,76.0,662.0,584.0,30.0,3203.0,1865.0,181.0,1647.0,0.0,15.0,30.0,731.0,717.0,244.0,3106.0,79.0,0.0,198.0,1821.0,1934.0,180.0,742.0,159.0,7847.0,7817.0,1160.0
830,48367140403,6634,3307,,882.0,874.0,784.0,867.0,650.0,1022.0,947.0,503.0,105.0,2399.0,250.0,886.0,1242.0,21.0,5252.0,3227.0,205.0,2821.0,0.0,78.0,17.0,996.0,1314.0,606.0,6473.0,62.0,41.0,0.0,6008.0,476.0,15.0,1463.0,538.0,5970.0,5971.0,1187.0
831,48085031659,1686,812,,252.0,107.0,282.0,554.0,146.0,157.0,109.0,67.0,12.0,729.0,15.0,139.0,536.0,39.0,1350.0,1002.0,91.0,872.0,0.0,0.0,16.0,488.0,360.0,40.0,761.0,82.0,10.0,752.0,609.0,201.0,4.0,103.0,521.0,5977.0,1993.0,158.0
832,48497150200,6284,3313,,1231.0,675.0,1064.0,729.0,591.0,693.0,492.0,436.0,373.0,2198.0,270.0,988.0,927.0,13.0,4521.0,2761.0,387.0,2349.0,0.0,15.0,0.0,1482.0,814.0,68.0,5846.0,149.0,0.0,50.0,4125.0,1767.0,43.0,1217.0,620.0,7908.0,7920.0,1146.0
833,48113019400,4133,2134,,475.0,876.0,452.0,418.0,700.0,643.0,288.0,189.0,92.0,1628.0,54.0,266.0,659.0,649.0,3057.0,1939.0,134.0,1586.0,0.0,57.0,11.0,885.0,744.0,25.0,3692.0,0.0,0.0,342.0,3594.0,111.0,0.0,73.0,1108.0,5929.0,5949.0,109.0
834,48113014135,4594,2362,,680.0,864.0,317.0,543.0,1058.0,743.0,282.0,68.0,39.0,1695.0,50.0,353.0,935.0,357.0,3314.0,2270.0,162.0,1787.0,0.0,20.0,51.0,556.0,1168.0,134.0,3339.0,210.0,0.0,872.0,2921.0,488.0,11.0,313.0,1021.0,5966.0,5968.0,485.0
835,48439102401,4149,2390,,483.0,372.0,965.0,541.0,407.0,685.0,483.0,144.0,69.0,1893.0,209.0,624.0,918.0,142.0,3388.0,2176.0,418.0,1886.0,6.0,7.0,9.0,1146.0,676.0,86.0,3070.0,604.0,8.0,146.0,2463.0,832.0,8.0,543.0,840.0,7861.0,7810.0,437.0
836,48367140704,8668,4348,,1407.0,1690.0,496.0,1107.0,1450.0,1302.0,658.0,459.0,99.0,2703.0,94.0,299.0,1647.0,663.0,6157.0,4070.0,473.0,3484.0,7.0,9.0,33.0,637.0,2571.0,325.0,7942.0,48.0,99.0,41.0,7374.0,849.0,0.0,856.0,1878.0,6003.0,6003.0,422.0
837,48113015800,2382,1196,,333.0,553.0,337.0,341.0,224.0,310.0,160.0,97.0,27.0,660.0,22.0,415.0,223.0,0.0,1591.0,1016.0,23.0,872.0,47.0,0.0,18.0,260.0,653.0,24.0,2160.0,0.0,4.0,0.0,439.0,1939.0,110.0,458.0,28.0,3920.0,3917.0,1016.0
838,48439113613,4055,2067,,421.0,293.0,483.0,372.0,379.0,660.0,751.0,477.0,219.0,1575.0,65.0,427.0,1023.0,60.0,3491.0,2073.0,160.0,1849.0,19.0,27.0,10.0,502.0,1332.0,71.0,3607.0,147.0,48.0,90.0,3123.0,559.0,10.0,509.0,861.0,9870.0,9862.0,419.0
839,48113019800,5030,2548,,864.0,712.0,175.0,523.0,690.0,771.0,601.0,447.0,247.0,1927.0,43.0,206.0,782.0,896.0,3613.0,2240.0,166.0,1852.0,22.0,0.0,0.0,1220.0,624.0,30.0,4775.0,0.0,0.0,32.0,4503.0,313.0,12.0,91.0,1628.0,7779.0,7776.0,179.0
840,48439113627,5907,3098,,502.0,671.0,1183.0,910.0,908.0,707.0,583.0,328.0,115.0,2938.0,158.0,1409.0,1280.0,91.0,5020.0,3977.0,324.0,3382.0,0.0,48.0,63.0,1461.0,1944.0,88.0,4251.0,844.0,55.0,450.0,3598.0,870.0,33.0,943.0,1037.0,5956.0,3979.0,745.0
841,48113018700,6953,3513,,1419.0,1203.0,997.0,999.0,1065.0,493.0,519.0,208.0,50.0,1958.0,148.0,1130.0,654.0,26.0,4841.0,3371.0,247.0,2805.0,35.0,38.0,56.0,961.0,1783.0,190.0,4287.0,194.0,0.0,0.0,1370.0,5263.0,156.0,985.0,199.0,9785.0,9779.0,2645.0
842,48113013500,2406,1212,,178.0,434.0,82.0,110.0,378.0,634.0,319.0,192.0,79.0,885.0,4.0,51.0,372.0,458.0,1974.0,1314.0,148.0,1022.0,0.0,60.0,8.0,505.0,562.0,23.0,2246.0,23.0,0.0,137.0,2132.0,114.0,0.0,55.0,714.0,3930.0,3930.0,77.0
843,48439111545,2263,1159,,114.0,263.0,205.0,160.0,201.0,610.0,431.0,229.0,50.0,901.0,10.0,167.0,481.0,243.0,1981.0,1305.0,229.0,1082.0,16.0,0.0,18.0,465.0,560.0,91.0,1857.0,80.0,9.0,237.0,1739.0,134.0,0.0,264.0,500.0,3972.0,3976.0,177.0
844,48085031720,4806,1918,,668.0,311.0,1756.0,1200.0,375.0,358.0,46.0,78.0,14.0,2255.0,567.0,1246.0,442.0,0.0,4010.0,2882.0,237.0,2091.0,274.0,71.0,59.0,808.0,1584.0,103.0,833.0,684.0,0.0,1407.0,625.0,1921.0,22.0,479.0,631.0,5941.0,1988.0,1826.0
845,48113007910,3033,1490,,216.0,7.0,1363.0,740.0,234.0,183.0,160.0,105.0,25.0,2123.0,225.0,830.0,1038.0,30.0,2817.0,2435.0,307.0,2214.0,91.0,0.0,0.0,805.0,1458.0,42.0,1973.0,115.0,14.0,585.0,1789.0,370.0,19.0,121.0,974.0,3957.0,0.0,430.0
846,48439111505,4303,2273,,521.0,544.0,497.0,441.0,661.0,638.0,428.0,408.0,165.0,1734.0,130.0,635.0,930.0,39.0,3478.0,2182.0,252.0,1946.0,0.0,6.0,21.0,764.0,1124.0,85.0,3543.0,527.0,8.0,15.0,3219.0,378.0,18.0,614.0,620.0,3935.0,3931.0,725.0
847,48139061700,5202,2717,,499.0,877.0,537.0,503.0,775.0,789.0,726.0,323.0,173.0,1785.0,95.0,572.0,1097.0,21.0,4098.0,2574.0,215.0,2348.0,0.0,0.0,17.0,822.0,1101.0,442.0,5020.0,26.0,0.0,0.0,3640.0,1483.0,3.0,1433.0,238.0,5966.0,5969.0,1035.0
848,48439111307,3257,1739,,683.0,489.0,671.0,406.0,448.0,229.0,157.0,140.0,34.0,1244.0,82.0,530.0,632.0,0.0,2316.0,1683.0,182.0,1487.0,0.0,10.0,0.0,686.0,671.0,140.0,1933.0,587.0,0.0,37.0,1642.0,774.0,0.0,360.0,355.0,3991.0,1984.0,568.0
849,48113016605,7743,4440,,1457.0,1336.0,841.0,983.0,918.0,621.0,687.0,676.0,224.0,2862.0,609.0,1718.0,522.0,13.0,5383.0,2976.0,549.0,2136.0,51.0,53.0,26.0,550.0,1546.0,170.0,3205.0,4455.0,0.0,0.0,752.0,2774.0,153.0,1271.0,151.0,3978.0,3914.0,2050.0
850,48251130211,5833,2903,,588.0,954.0,435.0,530.0,895.0,721.0,1010.0,454.0,246.0,2219.0,152.0,652.0,1291.0,124.0,4713.0,2807.0,315.0,2560.0,0.0,58.0,22.0,797.0,1663.0,180.0,5655.0,0.0,84.0,0.0,5035.0,649.0,85.0,1122.0,581.0,5975.0,5979.0,876.0
851,48439100400,6210,2864,,1075.0,1074.0,814.0,810.0,768.0,637.0,589.0,298.0,145.0,1792.0,323.0,909.0,560.0,0.0,4508.0,2676.0,199.0,2464.0,20.0,0.0,36.0,820.0,1400.0,300.0,4860.0,49.0,0.0,0.0,270.0,5914.0,191.0,956.0,110.0,11679.0,11651.0,2308.0
852,48113013004,6697,3324,,1060.0,800.0,321.0,891.0,1313.0,843.0,553.0,213.0,703.0,2604.0,125.0,472.0,1424.0,583.0,5012.0,3034.0,397.0,2526.0,7.0,69.0,38.0,837.0,1749.0,54.0,6008.0,413.0,0.0,136.0,5676.0,374.0,43.0,489.0,1968.0,9838.0,9829.0,198.0
853,48439113911,8877,4676,,1362.0,1224.0,868.0,1171.0,1163.0,1066.0,978.0,515.0,530.0,3563.0,316.0,1087.0,1826.0,334.0,6809.0,4079.0,348.0,3650.0,13.0,23.0,0.0,1181.0,2312.0,193.0,7644.0,158.0,0.0,503.0,6961.0,1037.0,59.0,1513.0,1834.0,3993.0,3982.0,927.0
854,48439105001,5887,2853,,1166.0,1180.0,928.0,788.0,614.0,604.0,344.0,147.0,116.0,1463.0,191.0,780.0,486.0,6.0,4042.0,2675.0,124.0,2365.0,36.0,0.0,38.0,1202.0,1051.0,186.0,4745.0,0.0,41.0,0.0,437.0,5424.0,178.0,1111.0,42.0,9782.0,9781.0,2256.0
855,48439111546,6747,3567,,638.0,894.0,995.0,674.0,1019.0,1249.0,895.0,265.0,118.0,2261.0,11.0,328.0,1771.0,151.0,5716.0,4065.0,502.0,3438.0,0.0,0.0,0.0,722.0,2546.0,170.0,5607.0,556.0,29.0,486.0,4788.0,843.0,145.0,629.0,1485.0,7941.0,7943.0,592.0
856,48113014128,3756,2006,,512.0,490.0,302.0,844.0,790.0,402.0,249.0,92.0,75.0,1607.0,65.0,383.0,965.0,194.0,2960.0,2298.0,78.0,1768.0,81.0,0.0,101.0,776.0,1067.0,107.0,1327.0,526.0,139.0,1572.0,1098.0,388.0,8.0,247.0,996.0,5962.0,5966.0,555.0
857,48113004300,1859,908,,135.0,357.0,266.0,301.0,218.0,246.0,205.0,87.0,44.0,633.0,75.0,317.0,236.0,5.0,1469.0,903.0,92.0,727.0,29.0,21.0,22.0,272.0,483.0,44.0,1391.0,283.0,0.0,0.0,321.0,1243.0,78.0,250.0,120.0,5853.0,5845.0,471.0
858,48439113927,14486,8016,,3106.0,2147.0,1630.0,2631.0,2672.0,1119.0,786.0,280.0,115.0,4730.0,0.0,881.0,3536.0,313.0,10003.0,7951.0,737.0,6808.0,0.0,0.0,49.0,2040.0,4287.0,530.0,11571.0,1541.0,0.0,524.0,9669.0,2163.0,0.0,1793.0,2684.0,8027.0,8025.0,1542.0
859,48439105703,3543,2038,,495.0,589.0,466.0,490.0,350.0,572.0,322.0,146.0,113.0,1304.0,114.0,471.0,667.0,52.0,2753.0,1911.0,121.0,1543.0,5.0,1.0,0.0,516.0,839.0,194.0,2553.0,830.0,0.0,59.0,1469.0,1144.0,26.0,937.0,359.0,3957.0,3958.0,655.0
860,48439103601,2777,1448,,764.0,430.0,417.0,401.0,305.0,238.0,111.0,61.0,50.0,948.0,355.0,459.0,134.0,0.0,1718.0,878.0,158.0,695.0,26.0,5.0,6.0,256.0,433.0,43.0,760.0,1667.0,17.0,1.0,81.0,1016.0,25.0,400.0,20.0,5880.0,3914.0,934.0
861,48439113213,3491,1798,,544.0,437.0,363.0,526.0,340.0,418.0,360.0,296.0,207.0,1300.0,64.0,519.0,690.0,27.0,2632.0,1725.0,126.0,1413.0,57.0,13.0,0.0,550.0,826.0,107.0,3021.0,114.0,0.0,60.0,2213.0,989.0,17.0,680.0,363.0,7856.0,7843.0,649.0
862,48439121601,7830,4392,,854.0,1426.0,1087.0,997.0,776.0,1016.0,796.0,627.0,251.0,2737.0,92.0,1209.0,1136.0,300.0,6218.0,4082.0,502.0,3113.0,48.0,86.0,50.0,1065.0,2087.0,145.0,6460.0,768.0,14.0,149.0,4517.0,2323.0,16.0,1199.0,1300.0,9888.0,9882.0,2454.0
863,48439102500,3372,1698,,499.0,532.0,438.0,407.0,402.0,453.0,305.0,161.0,175.0,1259.0,280.0,855.0,113.0,11.0,2638.0,1305.0,142.0,993.0,31.0,33.0,15.0,384.0,664.0,24.0,798.0,2074.0,9.0,63.0,220.0,1020.0,84.0,715.0,123.0,7836.0,7826.0,989.0
864,48113014206,5007,2315,,393.0,141.0,1762.0,1350.0,574.0,586.0,159.0,42.0,0.0,3030.0,71.0,646.0,2111.0,202.0,4548.0,4046.0,295.0,3281.0,64.0,72.0,0.0,1716.0,1661.0,40.0,3080.0,879.0,9.0,845.0,2269.0,917.0,29.0,250.0,1639.0,8007.0,0.0,688.0
865,48121021636,7337,3686,,700.0,553.0,1879.0,1793.0,936.0,791.0,460.0,96.0,129.0,4129.0,197.0,1721.0,2126.0,85.0,6265.0,5498.0,553.0,4777.0,131.0,58.0,28.0,2361.0,2527.0,106.0,3281.0,3029.0,0.0,462.0,2491.0,913.0,0.0,1015.0,1715.0,9957.0,1997.0,1110.0
866,48113013716,5182,2612,,654.0,686.0,735.0,681.0,650.0,765.0,490.0,290.0,231.0,1770.0,42.0,672.0,1019.0,37.0,4128.0,2747.0,157.0,2433.0,8.0,0.0,0.0,1078.0,1316.0,47.0,3759.0,361.0,0.0,604.0,1966.0,2256.0,65.0,801.0,652.0,5929.0,5931.0,1079.0
867,48085030516,6442,3314,,1436.0,1185.0,601.0,1090.0,1187.0,558.0,209.0,126.0,50.0,1939.0,63.0,291.0,1434.0,151.0,4174.0,3081.0,480.0,2747.0,26.0,0.0,22.0,812.0,1706.0,277.0,4486.0,1076.0,0.0,466.0,3682.0,1015.0,33.0,502.0,1171.0,2004.0,2004.0,785.0
868,48439111301,10119,5104,,971.0,1775.0,836.0,1398.0,1417.0,1938.0,1165.0,389.0,230.0,3349.0,115.0,684.0,2181.0,369.0,8054.0,5309.0,636.0,4631.0,0.0,45.0,47.0,1467.0,2910.0,346.0,8640.0,972.0,11.0,108.0,7308.0,1557.0,0.0,1558.0,1591.0,7972.0,7980.0,1501.0
869,48439100501,11009,5212,,2509.0,1849.0,1619.0,1612.0,1608.0,658.0,679.0,283.0,192.0,3004.0,354.0,1691.0,944.0,15.0,7574.0,4648.0,408.0,4251.0,8.0,54.0,0.0,1734.0,2037.0,542.0,7208.0,1551.0,68.0,84.0,2127.0,7255.0,295.0,2152.0,219.0,9906.0,7871.0,3839.0
870,48439111013,9133,4957,,1775.0,1240.0,1333.0,1489.0,1406.0,705.0,638.0,237.0,310.0,3126.0,122.0,1097.0,1861.0,46.0,6589.0,4711.0,634.0,4143.0,0.0,54.0,0.0,792.0,2844.0,561.0,6233.0,2358.0,160.0,182.0,4023.0,2518.0,157.0,1443.0,790.0,5978.0,5978.0,1346.0
871,48113001503,3721,1668,,850.0,450.0,650.0,519.0,532.0,343.0,230.0,85.0,62.0,1347.0,222.0,873.0,228.0,24.0,2634.0,1698.0,145.0,1221.0,114.0,45.0,16.0,338.0,890.0,168.0,2327.0,368.0,14.0,83.0,504.0,2690.0,170.0,266.0,257.0,5913.0,1989.0,1794.0
872,48113019013,6019,3062,,1558.0,1161.0,815.0,909.0,823.0,390.0,136.0,172.0,55.0,1665.0,239.0,1180.0,238.0,8.0,3687.0,2530.0,163.0,1843.0,199.0,70.0,60.0,756.0,1280.0,136.0,2313.0,920.0,0.0,637.0,254.0,4080.0,144.0,732.0,80.0,7899.0,0.0,2276.0
873,48113014701,4439,2000,,944.0,675.0,681.0,725.0,641.0,417.0,214.0,115.0,27.0,1423.0,97.0,859.0,460.0,7.0,3161.0,2363.0,103.0,2131.0,24.0,50.0,25.0,1083.0,1080.0,67.0,3138.0,217.0,0.0,174.0,487.0,3529.0,135.0,594.0,81.0,7877.0,7893.0,1579.0
874,48113013007,3704,1831,,817.0,472.0,305.0,653.0,490.0,496.0,260.0,150.0,61.0,1242.0,30.0,461.0,650.0,101.0,2652.0,1826.0,138.0,1387.0,103.0,0.0,0.0,566.0,795.0,129.0,2206.0,317.0,0.0,1068.0,1427.0,842.0,162.0,270.0,501.0,5907.0,5908.0,814.0
875,48113011200,7025,3836,,549.0,1566.0,892.0,1064.0,582.0,1160.0,495.0,602.0,115.0,2489.0,211.0,1258.0,959.0,61.0,5417.0,3085.0,483.0,2417.0,81.0,2.0,45.0,639.0,1534.0,372.0,985.0,5775.0,0.0,14.0,158.0,1193.0,93.0,1716.0,292.0,5924.0,5917.0,875.0
876,48113013610,4737,2065,,563.0,509.0,865.0,717.0,650.0,604.0,365.0,259.0,205.0,1666.0,94.0,423.0,1016.0,133.0,3918.0,2918.0,315.0,2388.0,55.0,14.0,35.0,1089.0,1336.0,67.0,2335.0,215.0,0.0,218.0,2033.0,1942.0,77.0,443.0,1013.0,7892.0,7855.0,1438.0
877,48139060801,6598,3305,,687.0,1117.0,419.0,836.0,908.0,1288.0,831.0,276.0,236.0,2249.0,58.0,313.0,1633.0,245.0,5209.0,3761.0,383.0,3079.0,14.0,13.0,0.0,690.0,2002.0,414.0,6380.0,56.0,16.0,36.0,5975.0,405.0,34.0,1086.0,1248.0,5988.0,5987.0,229.0
878,48439122802,4981,2451,,704.0,720.0,1154.0,577.0,545.0,678.0,203.0,200.0,200.0,1562.0,100.0,878.0,566.0,18.0,3860.0,2563.0,163.0,2093.0,12.0,28.0,0.0,882.0,1118.0,133.0,3752.0,809.0,7.0,233.0,1394.0,2509.0,169.0,741.0,467.0,7849.0,5878.0,1991.0
879,48113013726,2939,1488,,346.0,173.0,384.0,477.0,506.0,506.0,260.0,237.0,50.0,1493.0,37.0,458.0,906.0,92.0,2506.0,2050.0,207.0,1705.0,38.0,38.0,17.0,783.0,1015.0,0.0,1753.0,240.0,22.0,400.0,1386.0,750.0,8.0,440.0,779.0,3985.0,3990.0,628.0
880,48439100700,4686,2252,,727.0,840.0,463.0,756.0,578.0,543.0,285.0,221.0,273.0,1660.0,192.0,1066.0,402.0,0.0,3357.0,1952.0,109.0,1720.0,0.0,9.0,22.0,673.0,983.0,95.0,3695.0,124.0,4.0,0.0,1692.0,2877.0,140.0,1043.0,96.0,9816.0,9813.0,1746.0
881,48113010704,5016,2710,,1073.0,838.0,798.0,840.0,522.0,363.0,408.0,143.0,31.0,1603.0,211.0,795.0,597.0,0.0,3312.0,2393.0,184.0,1908.0,149.0,21.0,48.0,715.0,1279.0,132.0,3495.0,1228.0,7.0,64.0,296.0,3421.0,48.0,725.0,265.0,3979.0,3924.0,1364.0
882,48113016624,3124,1734,,404.0,617.0,388.0,413.0,459.0,415.0,258.0,90.0,80.0,1138.0,71.0,298.0,752.0,17.0,2322.0,1645.0,408.0,1450.0,0.0,0.0,21.0,219.0,1139.0,113.0,890.0,2064.0,0.0,64.0,543.0,419.0,9.0,386.0,491.0,3996.0,3996.0,189.0
883,48439110907,3257,1599,,502.0,393.0,296.0,493.0,245.0,419.0,488.0,309.0,112.0,1315.0,27.0,363.0,861.0,64.0,2476.0,1647.0,281.0,1482.0,10.0,0.0,36.0,406.0,981.0,141.0,3037.0,156.0,0.0,47.0,2795.0,242.0,0.0,513.0,541.0,3962.0,3959.0,301.0
884,48439106102,3726,1838,,864.0,447.0,463.0,727.0,353.0,188.0,294.0,266.0,124.0,1471.0,286.0,796.0,344.0,45.0,2591.0,1607.0,154.0,1352.0,10.0,20.0,0.0,330.0,1044.0,8.0,1457.0,1356.0,0.0,0.0,664.0,1510.0,20.0,686.0,100.0,3987.0,3987.0,1182.0
885,48113009103,3583,1611,,729.0,547.0,478.0,582.0,578.0,301.0,219.0,79.0,70.0,1024.0,74.0,598.0,331.0,21.0,2448.0,1459.0,128.0,1101.0,93.0,0.0,91.0,328.0,794.0,163.0,2415.0,856.0,0.0,0.0,142.0,2591.0,73.0,726.0,120.0,3929.0,3917.0,1274.0
886,48497150101,3637,1839,,284.0,568.0,341.0,371.0,476.0,655.0,408.0,343.0,191.0,1321.0,104.0,403.0,738.0,76.0,3040.0,1663.0,152.0,1396.0,0.0,0.0,0.0,423.0,636.0,337.0,3477.0,62.0,25.0,0.0,3209.0,273.0,0.0,1021.0,403.0,5974.0,5980.0,574.0
887,48113014601,2310,1242,,464.0,285.0,276.0,277.0,325.0,210.0,153.0,203.0,117.0,686.0,10.0,348.0,302.0,26.0,1641.0,968.0,60.0,873.0,0.0,0.0,6.0,379.0,474.0,26.0,1607.0,88.0,0.0,17.0,787.0,1418.0,44.0,423.0,162.0,3943.0,3926.0,689.0
888,48139060214,8269,4178,,1343.0,1333.0,864.0,1209.0,1222.0,1151.0,798.0,272.0,77.0,2795.0,19.0,436.0,2030.0,310.0,6117.0,4484.0,548.0,4049.0,0.0,0.0,22.0,1246.0,2261.0,564.0,7404.0,384.0,0.0,149.0,6867.0,734.0,21.0,1091.0,1488.0,6005.0,6004.0,524.0
889,48439113104,4153,2206,,570.0,449.0,965.0,705.0,515.0,598.0,272.0,48.0,31.0,2066.0,134.0,1069.0,766.0,97.0,3261.0,2709.0,211.0,2130.0,28.0,41.0,90.0,938.0,1312.0,39.0,2444.0,1360.0,14.0,137.0,1884.0,599.0,0.0,661.0,751.0,5966.0,3980.0,1044.0
890,48113018122,14363,7154,,2043.0,1874.0,2097.0,1512.0,2288.0,2284.0,1573.0,487.0,205.0,4562.0,94.0,721.0,3592.0,155.0,11247.0,8133.0,735.0,7135.0,19.0,61.0,0.0,1661.0,4933.0,621.0,9564.0,1896.0,0.0,2070.0,7388.0,3096.0,228.0,2318.0,1721.0,5992.0,5994.0,1694.0
891,48121020306,6764,3383,,912.0,968.0,1191.0,1171.0,1035.0,751.0,579.0,130.0,27.0,2831.0,24.0,1003.0,1764.0,40.0,5200.0,4226.0,256.0,3679.0,0.0,36.0,61.0,1407.0,2104.0,265.0,5768.0,258.0,52.0,166.0,4945.0,1082.0,67.0,1011.0,1105.0,3983.0,3978.0,778.0
892,48439113711,4037,2162,,464.0,512.0,506.0,338.0,636.0,769.0,428.0,238.0,146.0,1640.0,30.0,385.0,1045.0,180.0,3269.0,2338.0,237.0,2017.0,14.0,65.0,21.0,1004.0,1076.0,37.0,3524.0,57.0,7.0,248.0,3260.0,310.0,49.0,399.0,948.0,3974.0,3976.0,211.0
893,48113008604,2805,1448,,490.0,374.0,362.0,297.0,376.0,374.0,407.0,78.0,47.0,1125.0,363.0,649.0,113.0,0.0,2085.0,806.0,115.0,708.0,41.0,0.0,0.0,275.0,318.0,156.0,845.0,1863.0,0.0,0.0,48.0,884.0,158.0,488.0,68.0,3958.0,3935.0,936.0
894,48139060210,1512,730,,149.0,208.0,141.0,152.0,261.0,260.0,223.0,96.0,22.0,553.0,15.0,115.0,376.0,47.0,1258.0,846.0,59.0,694.0,0.0,0.0,3.0,300.0,318.0,79.0,1255.0,80.0,8.0,103.0,1155.0,166.0,10.0,372.0,212.0,3993.0,3994.0,195.0
